STOP_ID,DIRECTION_ID,STOP_NAME,STATION_NAME,STATION_DESCRIPTIVE_NAME,MAP_ID,ADA,RED,BLUE,G,BRN,P,Pexp,Y,Pnk,O,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
30295,E,Morgan (Loop-63rd-bound),Morgan,Morgan (Green & Pink Lines),41510,true,false,false,true,false,false,false,false,true,false,"(41.885586, -87.652193)",41,14917,29,63,46
30021,S,Morse (95th-bound),Morse,Morse (Red Line),40100,false,true,false,false,false,false,false,false,false,false,"(42.008362, -87.665909)",3,21853,10,358,5
30020,N,Morse (Howard-bound),Morse,Morse (Red Line),40100,false,true,false,false,false,false,false,false,false,false,"(42.008362, -87.665909)",3,21853,10,358,5
30126,S,North/Clybourn (95th-bound),North/Clybourn,North/Clybourn (Red Line),40650,false,true,false,false,false,false,false,false,false,false,"(41.910655, -87.649177)",51,22620,37,108,11
30125,N,North/Clybourn (Howard-bound),North/Clybourn,North/Clybourn (Red Line),40650,false,true,false,false,false,false,false,false,false,false,"(41.910655, -87.649177)",51,22620,37,108,11
30079,S,Noyes (Howard-Loop-bound),Noyes,Noyes (Purple Line),40400,false,false,false,false,false,true,true,false,false,false,"(42.058282, -87.683337)",,26293,,,
30078,N,Noyes (Linden-bound),Noyes,Noyes (Purple Line),40400,false,false,false,false,false,true,true,false,false,false,"(42.058282, -87.683337)",,26293,,,
30035,W,Oak Park (Forest Pk-bound),Oak Park,Oak Park (Blue Line),40180,false,false,true,false,false,false,false,false,false,false,"(41.872108, -87.791602)",,26618,,,
30034,E,Oak Park (O'Hare-bound),Oak Park,Oak Park (Blue Line),40180,false,false,true,false,false,false,false,false,false,false,"(41.872108, -87.791602)",,26618,,,
30263,E,Oak Park (63rd-bound),Oak Park,Oak Park (Green Line),41350,false,false,false,true,false,false,false,false,false,false,"(41.886988, -87.793783)",,26611,,,
30264,W,Oak Park (Harlem-bound),Oak Park,Oak Park (Green Line),41350,false,false,false,true,false,false,false,false,false,false,"(41.886988, -87.793783)",,26611,,,
30297,N,Oakton-Skokie (Dempster-Skokie-bound),Oakton-Skokie,Oakton-Skokie (Yellow Line),41680,true,false,false,false,false,false,false,true,false,false,"(42.02624348, -87.74722084)",,9460,,,
30298,S,Oakton-Skokie (Howard-bound),Oakton-Skokie,Oakton-Skokie (Yellow Line),41680,true,false,false,false,false,false,false,true,false,false,"(42.02624348, -87.74722084)",,9460,,,
30172,S,O'Hare (Forest Pk-bound),O'Hare,O'Hare (Blue Line),40890,true,false,true,false,false,false,false,false,false,false,"(41.97766526, -87.90422307)",34,16197,75,668,29
30171,N,O'Hare (Terminal Arrival),O'Hare,O'Hare (Blue Line),40890,true,false,true,false,false,false,false,false,false,false,"(41.97766526, -87.90422307)",34,16197,75,668,29
30253,N,Paulina (Kimball-bound),Paulina,Paulina (Brown Line),41310,true,false,false,false,true,false,false,false,false,false,"(41.943623, -87.670907)",16,4449,57,239,18
30254,S,Paulina (Loop-bound),Paulina,Paulina (Brown Line),41310,true,false,false,false,true,false,false,false,false,false,"(41.943623, -87.670907)",16,4449,57,239,18
30200,W,Polk (54th/Cermak-bound),Polk,Polk (Pink Line),41030,true,false,false,false,false,false,false,false,true,false,"(41.871551, -87.66953)",48,21184,29,5,46
30199,E,Polk (Loop-bound),Polk,Polk (Pink Line),41030,true,false,false,false,false,false,false,false,true,false,"(41.871551, -87.66953)",48,21184,29,5,46
30185,N,Pulaski (Loop-bound),Pulaski,Pulaski (Orange Line),40960,true,false,false,false,false,false,false,false,false,true,"(41.799756, -87.724493)",35,22248,60,793,6
30186,S,Pulaski (Midway-bound),Pulaski,Pulaski (Orange Line),40960,true,false,false,false,false,false,false,false,false,true,"(41.799756, -87.724493)",35,22248,60,793,6
30029,W,Pulaski (54th/Cermak-bound),Pulaski,Pulaski (Pink Line),40150,true,false,false,false,false,false,false,false,true,false,"(41.853732, -87.724311)",36,21569,30,752,14
30028,E,Pulaski (Loop-bound),Pulaski,Pulaski (Pink Line),40150,true,false,false,false,false,false,false,false,true,false,"(41.853732, -87.724311)",36,21569,30,752,14
30180,W,Pulaski (Forest Pk-bound),Pulaski,Pulaski (Blue Line),40920,false,false,true,false,false,false,false,false,false,false,"(41.873797, -87.725663)",36,21572,27,675,14
30179,E,Pulaski (O'Hare-bound),Pulaski,Pulaski (Blue Line),40920,false,false,true,false,false,false,false,false,false,false,"(41.873797, -87.725663)",36,21572,27,675,14
30005,E,Pulaski (63rd-bound),Pulaski,Pulaski (Green Line),40030,true,false,false,true,false,false,false,false,false,false,"(41.885412, -87.725404)",11,21572,27,658,23
30006,W,Pulaski (Harlem-bound),Pulaski,Pulaski (Green Line),40030,true,false,false,true,false,false,false,false,false,false,"(41.885412, -87.725404)",11,21572,27,658,23
30007,N,Quincy/Wells (Inner Loop),Quincy/Wells,"Quincy/Wells (Brown, Orange, Purple & Pink Lines)",40040,false,false,false,false,false,false,true,false,true,true,"(41.878723, -87.63374)",22,14912,38,92,36
30008,S,Quincy/Wells (Outer Loop),Quincy/Wells,"Quincy/Wells (Brown, Orange, Purple & Pink Lines)",40040,false,false,false,false,true,false,false,false,false,false,"(41.878723, -87.63374)",22,14912,38,92,36
30093,W,Racine (Forest Pk-bound),Racine,Racine (Blue Line),40470,false,false,true,false,false,false,false,false,false,false,"(41.87592, -87.659458)",48,14917,29,88,23
30092,E,Racine (O'Hare-bound),Racine,Racine (Blue Line),40470,false,false,true,false,false,false,false,false,false,false,"(41.87592, -87.659458)",48,14917,29,88,23
30119,E,Ridgeland (63rd-bound),Ridgeland,Ridgeland (Green Line),40610,false,false,false,true,false,false,false,false,false,false,"(41.887159, -87.783661)",,26615,,,
30120,W,Ridgeland (Harlem-bound),Ridgeland,Ridgeland (Green Line),40610,false,false,false,true,false,false,false,false,false,false,"(41.887159, -87.783661)",,26615,,,
30195,N,Rockwell (Kimball-bound),Rockwell,Rockwell (Brown Line),41010,true,false,false,false,true,false,false,false,false,false,"(41.966115, -87.6941)",13,21849,6,666,18
30196,S,Rockwell (Loop-bound),Rockwell,Rockwell (Brown Line),41010,true,false,false,false,true,false,false,false,false,false,"(41.966115, -87.6941)",13,21849,6,666,18
30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)",41400,true,false,false,true,false,false,false,false,false,true,"(41.867405, -87.62659)",48,14913,34,374,9
30269,N,Roosevelt (Howard-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)",41400,true,true,false,false,false,false,false,false,false,false,"(41.867368, -87.627402)",48,14913,34,374,9
30081,S,Roosevelt (Midway-63rd-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)",41400,true,false,false,true,false,false,false,false,false,true,"(41.867405, -87.62659)",48,14913,34,374,9
30270,S,Roosevelt (95th-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)",41400,true,true,false,false,false,false,false,false,false,false,"(41.867368, -87.627402)",48,14913,34,374,9
30160,S,Rosemont (Forest Pk-bound),Rosemont,Rosemont (Blue Line),40820,true,false,true,false,false,false,false,false,false,false,"(41.983507, -87.859388)",,16197,,,
30159,N,Rosemont (O'Hare-bound),Rosemont,Rosemont (Blue Line),40820,true,false,true,false,false,false,false,false,false,false,"(41.983507, -87.859388)",,16197,,,
30155,N,Sedgwick (Kimball-Linden-bound),Sedgwick,Sedgwick (Brown & Purple Lines),40800,true,false,false,false,true,false,true,false,false,false,"(41.910409, -87.639302)",51,14926,37,309,11
30156,S,Sedgwick (Loop-bound),Sedgwick,Sedgwick (Brown & Purple Lines),40800,true,false,false,false,true,false,true,false,false,false,"(41.910409, -87.639302)",51,14926,37,309,11
30017,S,Sheridan (95th-bound),Sheridan,Sheridan (Red Line),40080,false,true,false,false,false,false,false,false,false,false,"(41.953775, -87.654929)",38,21186,57,83,39
30016,N,Sheridan (Howard-bound),Sheridan,Sheridan (Red Line),40080,false,true,false,false,false,false,false,false,false,false,"(41.953775, -87.654929)",38,21186,57,83,39
30293,N,Sheridan (Howard-Linden-bound),Sheridan,Sheridan (Red Line),40080,false,false,false,false,false,false,false,false,false,false,"(41.953775, -87.654929)",38,21186,57,83,39
30294,S,Sheridan (Loop-bound),Sheridan,Sheridan (Red Line),40080,false,false,false,false,false,false,false,false,false,false,"(41.953775, -87.654929)",38,21186,57,83,39
30164,S,South Blvd (Howard-Loop-bound),South Boulevard,South Boulevard (Purple Line),40840,false,false,false,false,false,true,true,false,false,false,"(42.027612, -87.678329)",,26609,,,
30163,N,South Blvd (Linden-bound),South Boulevard,South Boulevard (Purple Line),40840,false,false,false,false,false,true,true,false,false,false,"(42.027612, -87.678329)",,26609,,,
30070,N,Southport (Kimball-bound),Southport,Southport (Brown Line),40360,true,false,false,false,true,false,false,false,false,false,"(41.943744, -87.663619)",38,4449,57,729,25
30071,S,Southport (Loop-bound),Southport,Southport (Brown Line),40360,true,false,false,false,true,false,false,false,false,false,"(41.943744, -87.663619)",38,4449,57,729,25
30037,S,Sox-35th (95th-bound),Sox-35th,Sox-35th (Red Line),40190,true,true,false,false,false,false,false,false,false,false,"(41.831191, -87.630636)",26,21194,35,376,48
30036,N,Sox-35th (Howard-bound),Sox-35th,Sox-35th (Red Line),40190,true,true,false,false,false,false,false,false,false,false,"(41.831191, -87.630636)",26,21194,35,376,48
30050,E,State/Lake (Inner Loop),State/Lake,"State/Lake (Brown, Green, Orange, Pink & Purple Lines)",40260,false,false,false,true,false,false,true,false,true,true,"(41.88574, -87.627835)",22,14309,38,580,36
30051,W,State/Lake (Outer Loop),State/Lake,"State/Lake (Brown, Green, Orange, Pink & Purple Lines)",40260,false,false,false,true,true,false,false,false,false,false,"(41.88574, -87.627835)",22,14309,38,580,36
30170,S,Thorndale (95th-bound),Thorndale,Thorndale (Red Line),40880,false,true,false,false,false,false,false,false,false,false,"(41.990259, -87.659076)",40,4451,76,213,16
30169,N,Thorndale (Howard-bound),Thorndale,Thorndale (Red Line),40880,false,true,false,false,false,false,false,false,false,false,"(41.990259, -87.659076)",40,4451,76,213,16
30069,W,UIC-Halsted (Forest Pk-bound),UIC-Halsted,UIC-Halsted (Blue Line),40350,true,false,true,false,false,false,false,false,false,false,"(41.875474, -87.649707)",48,14917,29,97,26
30068,E,UIC-Halsted (O'Hare-bound),UIC-Halsted,UIC-Halsted (Blue Line),40350,true,false,true,false,false,false,false,false,false,false,"(41.875474, -87.649707)",48,14917,29,97,26
30073,S,Washington (Forest Pk-bound),Washington,Washington (Blue Line),40370,false,false,true,false,false,false,false,false,false,false,"(41.883164, -87.62944)",22,14310,38,92,36
30072,N,Washington (O'Hare-bound),Washington,Washington (Blue Line),40370,false,false,true,false,false,false,false,false,false,false,"(41.883164, -87.62944)",22,14310,38,92,36
30383,N,Washington/Wabash (Outer Loop),Washington/Wabash,"Washington/Wabash (Brown, Green, Orange, Purple & Pink Lines)",41700,true,false,false,true,true,false,false,false,false,false,"(41.88322, -87.626189)",22,14310,38,580,36
30384,S,Washington/Wabash (Inner Loop),Washington/Wabash,"Washington/Wabash (Brown, Green, Orange, Purple & Pink Lines)",41700,true,false,false,true,false,false,true,false,true,true,"(41.88322, -87.626189)",22,14310,38,580,36
30141,N,Washington/Wells (Inner Loop),Washington/Wells,"Washington/Wells (Brown, Orange, Purple & Pink Lines)",40730,true,false,false,false,false,false,true,false,true,true,"(41.882695, -87.63378)",22,14310,38,92,36
30142,S,Washington/Wells (Outer Loop),Washington/Wells,"Washington/Wells (Brown, Orange, Purple & Pink Lines)",40730,true,false,false,false,true,false,false,false,false,false,"(41.882695, -87.63378)",22,14310,38,92,36
30231,N,Wellington (Kimball-Linden-bound),Wellington,Wellington (Brown & Purple Lines),41210,true,false,false,false,true,false,true,false,false,false,"(41.936033, -87.653266)",38,4449,57,681,25
30232,S,Wellington (Loop-bound),Wellington,Wellington (Brown & Purple Lines),41210,true,false,false,false,true,false,true,false,false,false,"(41.936033, -87.653266)",38,4449,57,681,25
30060,N,Western (Loop-bound),Western,Western (Orange Line),40310,true,false,false,false,false,false,false,false,false,true,"(41.804546, -87.684019)",19,14924,61,775,3
30061,S,Western (Midway-bound),Western,Western (Orange Line),40310,true,false,false,false,false,false,false,false,false,true,"(41.804546, -87.684019)",19,14924,61,775,3
30144,W,Western (54th/Cermak-bound),Western,Western (Pink Line),40740,true,false,false,false,false,false,false,false,true,false,"(41.854225, -87.685129)",8,14920,33,4,26
30143,E,Western (Loop-bound),Western,Western (Pink Line),40740,true,false,false,false,false,false,false,false,true,false,"(41.854225, -87.685129)",8,14920,33,4,26
30283,N,Western (Kimball-bound),Western,Western (Brown Line),41480,true,false,false,false,true,false,false,false,false,false,"(41.966163, -87.688502)",13,21849,6,665,18
30284,S,Western (Loop-bound),Western,Western (Brown Line),41480,true,false,false,false,true,false,false,false,false,false,"(41.966163, -87.688502)",13,21849,6,665,18
30130,S,Western (O'Hare Branch) (Forest Pk-bound),Western,Western (Blue Line - O'Hare Branch),40670,true,false,true,false,false,false,false,false,false,false,"(41.916157, -87.687364)",24,22535,23,373,40
30042,E,Western (Forest Pk Branch) (O'Hare-bound),Western,Western (Blue Line - Forest Park Branch),40220,false,false,true,false,false,false,false,false,false,false,"(41.875478, -87.688436)",48,21184,29,756,23
30043,W,Western (Forest Pk Branch) (Forest Pk-bound),Western,Western (Blue Line - Forest Park Branch),40220,false,false,true,false,false,false,false,false,false,false,"(41.875478, -87.688436)",48,21184,29,756,23
30129,N,Western (O'Hare Branch) (O'Hare-bound),Western,Western (Blue Line - O'Hare Branch),40670,true,false,true,false,false,false,false,false,false,false,"(41.916157, -87.687364)",24,22535,23,373,40
30385,S,Wilson (Loop-bound),Wilson,Wilson (Red & Purple Lines),40540,true,false,false,false,false,false,true,false,false,false,"(41.964273, -87.657588)",37,22616,31,241,39
30106,S,Wilson (95th-bound),Wilson,Wilson (Red & Purple Lines),40540,true,true,false,false,false,false,false,false,false,false,"(41.964273, -87.657588)",37,22616,31,241,39
30105,N,Wilson (Howard-bound),Wilson,Wilson (Red & Purple Lines),40540,true,true,false,false,false,false,false,false,false,false,"(41.964273, -87.657588)",37,22616,31,241,39
30386,N,Wilson (Linden-bound),Wilson,Wilson (Red & Purple Lines),40540,true,false,false,false,false,false,true,false,false,false,"(41.964273, -87.657588)",37,22616,31,241,39
